payment_id,transaction_id,payment_method,amount_paid
4127,4127,Gotovina,22.49
4128,4128,Kartica,45.4
4129,4129,Gotovina,204.36
4130,4130,Kartica,7.8
4131,4131,Gotovina,369.08
4132,4132,Gotovina,54.0
4133,4133,Kartica,140.87
4134,4134,Gotovina,39.2
4135,4135,Kartica,7.5
4136,4136,Kartica,94.76
4137,4137,Kartica,58.87
4138,4138,Kartica,44.9
4139,4139,Kartica,35.7
4140,4140,Kartica,39.7
4141,4141,Kartica,10.6
4142,4142,Kartica,25.98
4143,4143,Kartica,37.8
4144,4144,Gotovina,22.0
4145,4145,Kartica,56.7
4146,4146,Kartica,12.4
4147,4147,Kartica,9.6
4148,4148,Gotovina,37.2
4149,4149,Gotovina,95.35
4150,4150,Gotovina,177.95
4151,4151,Gotovina,46.48
4152,4152,Gotovina,10.5
4153,4153,Kartica,25.5
4154,4154,Kartica,41.18
4155,4155,Kartica,20.97
4156,4156,Gotovina,38.49
4157,4157,Gotovina,43.08
4158,4158,Kartica,89.97
4159,4159,Gotovina,43.9
4160,4160,Kartica,10.3
4161,4161,Kartica,46.1
4162,4162,Kartica,27.2
4163,4163,Gotovina,6.1
4164,4164,Kartica,11.2
4165,4165,Kartica,19.29
4166,4166,Kartica,29.2
4167,4167,Gotovina,44.1
4168,4168,Kartica,49.78
4169,4169,Gotovina,62.39
4170,4170,Gotovina,50.87
4171,4171,Gotovina,14.0
4172,4172,Kartica,5.5
4173,4173,Kartica,29.2
4174,4174,Gotovina,58.37
4175,4175,Gotovina,36.1
4176,4176,Gotovina,14.0
4177,4177,Gotovina,141.82
4178,4178,Kartica,25.4
4179,4179,Gotovina,27.3
4180,4180,Kartica,21.6
4181,4181,Gotovina,23.58
4182,4182,Kartica,152.45
4183,4183,Gotovina,22.5
4184,4184,Kartica,51.46
4185,4185,Gotovina,174.37
4186,4186,Kartica,38.1
4187,4187,Kartica,37.2
4188,4188,Gotovina,47.1
4189,4189,Gotovina,72.09
4190,4190,Kartica,44.89
4191,4191,Gotovina,91.07
4192,4192,Gotovina,25.2
4193,4193,Kartica,12.5
4194,4194,Gotovina,14.5
4195,4195,Kartica,29.5
4196,4196,Gotovina,29.7
4197,4197,Kartica,46.7
4198,4198,Kartica,7.8
4199,4199,Gotovina,21.5
4200,4200,Gotovina,29.4
4201,4201,Kartica,35.76
4202,4202,Gotovina,114.49
4203,4203,Gotovina,31.1
4204,4204,Gotovina,168.03
4205,4205,Gotovina,42.59
4206,4206,Kartica,26.4
4207,4207,Gotovina,63.6
4208,4208,Gotovina,2.2
4209,4209,Gotovina,63.47
4210,4210,Gotovina,8.7
4211,4211,Gotovina,22.5
4212,4212,Gotovina,8.7
4213,4213,Kartica,78.2
4214,4214,Gotovina,46.5
4215,4215,Gotovina,19.0
4216,4216,Gotovina,60.18
4217,4217,Gotovina,69.7
4218,4218,Gotovina,13.4
4219,4219,Gotovina,16.6
4220,4220,Gotovina,3.5
4221,4221,Kartica,67.78
4222,4222,Kartica,453.24
4223,4223,Gotovina,48.97
4224,4224,Kartica,55.0
4225,4225,Kartica,13.0
4226,4226,Gotovina,7.3
4227,4227,Gotovina,135.35
4228,4228,Gotovina,23.1
4229,4229,Gotovina,55.26
4230,4230,Gotovina,83.46
4231,4231,Kartica,56.79
4232,4232,Gotovina,315.66
4233,4233,Gotovina,36.0
4234,4234,Gotovina,6.9
4235,4235,Gotovina,199.53
4236,4236,Kartica,30.2
4237,4237,Gotovina,42.5
4238,4238,Kartica,12.4
4239,4239,Kartica,11.7
4240,4240,Kartica,42.4
4241,4241,Kartica,3.6
4242,4242,Gotovina,43.3
4243,4243,Gotovina,10.2
4244,4244,Gotovina,7.8
4245,4245,Kartica,26.97
4246,4246,Gotovina,52.37
4247,4247,Kartica,9.0
4248,4248,Gotovina,33.0
4249,4249,Gotovina,42.6
4250,4250,Kartica,82.95
4251,4251,Kartica,87.14
4252,4252,Gotovina,7.6
4253,4253,Kartica,29.7
4254,4254,Kartica,56.88
4255,4255,Gotovina,7.8
4256,4256,Kartica,28.9
4257,4257,Gotovina,6.0
4258,4258,Gotovina,58.9
4259,4259,Kartica,31.39
4260,4260,Kartica,36.1
4261,4261,Gotovina,60.77
4262,4262,Kartica,57.49
4263,4263,Gotovina,52.5
4264,4264,Kartica,48.76
4265,4265,Kartica,117.45
4266,4266,Kartica,77.78
4267,4267,Gotovina,1.5
4268,4268,Kartica,30.6
4269,4269,Gotovina,119.96
4270,4270,Kartica,15.5
4271,4271,Gotovina,126.68
4272,4272,Gotovina,33.2
4273,4273,Kartica,50.7
4274,4274,Kartica,70.15
4275,4275,Gotovina,25.59
4276,4276,Gotovina,41.7
4277,4277,Kartica,39.6
4278,4278,Kartica,150.3
4279,4279,Gotovina,10.5
4280,4280,Gotovina,52.06
4281,4281,Kartica,83.0
4282,4282,Gotovina,48.2
4283,4283,Gotovina,44.46
4284,4284,Kartica,49.3
4285,4285,Kartica,39.8
4286,4286,Kartica,21.6
4287,4287,Gotovina,56.4
4288,4288,Kartica,150.13
4289,4289,Gotovina,24.39
4290,4290,Gotovina,14.5
4291,4291,Gotovina,39.96
4292,4292,Gotovina,173.68
4293,4293,Kartica,22.5
4294,4294,Kartica,44.5
4295,4295,Kartica,30.8
4296,4296,Gotovina,21.48
4297,4297,Kartica,11.5
4298,4298,Gotovina,16.6
4299,4299,Gotovina,33.6
4300,4300,Gotovina,8.7
4301,4301,Kartica,12.0
4302,4302,Kartica,5.5
4303,4303,Kartica,57.5
4304,4304,Kartica,38.7
4305,4305,Gotovina,22.5
4306,4306,Gotovina,74.08
4307,4307,Gotovina,96.28
4308,4308,Kartica,11.4
4309,4309,Gotovina,14.7
4310,4310,Kartica,36.1
4311,4311,Kartica,77.85
4312,4312,Gotovina,46.3
4313,4313,Kartica,3.9
4314,4314,Gotovina,30.5
4315,4315,Gotovina,3.0
4316,4316,Kartica,17.5
4317,4317,Gotovina,106.57
4318,4318,Gotovina,6.1
4319,4319,Gotovina,34.3
4320,4320,Gotovina,30.9
4321,4321,Gotovina,14.0
4322,4322,Kartica,128.96
4323,4323,Gotovina,58.0
4324,4324,Kartica,81.4
4325,4325,Gotovina,6.4
4326,4326,Kartica,64.4
4327,4327,Kartica,6.3
4328,4328,Kartica,69.38
4329,4329,Gotovina,39.0
4330,4330,Kartica,27.9
4331,4331,Gotovina,70.0
4332,4332,Gotovina,36.18
4333,4333,Gotovina,14.5
4334,4334,Gotovina,75.26
4335,4335,Kartica,18.4
4336,4336,Kartica,58.07
4337,4337,Kartica,16.0
4338,4338,Kartica,23.1
4339,4339,Gotovina,60.3
4340,4340,Kartica,121.28
4341,4341,Kartica,9.7
4342,4342,Gotovina,17.5
4343,4343,Gotovina,23.79
4344,4344,Gotovina,81.24
4345,4345,Kartica,11.7
4346,4346,Kartica,32.6
4347,4347,Gotovina,202.54
4348,4348,Kartica,35.9
4349,4349,Gotovina,90.0
4350,4350,Gotovina,23.7
4351,4351,Kartica,25.1
4352,4352,Gotovina,1.0
4353,4353,Gotovina,13.0
4354,4354,Gotovina,41.5
4355,4355,Kartica,40.1
4356,4356,Kartica,26.7
4357,4357,Kartica,24.5
4358,4358,Gotovina,61.16
4359,4359,Gotovina,29.5
4360,4360,Gotovina,21.7
4361,4361,Kartica,295.96
4362,4362,Gotovina,33.5
4363,4363,Kartica,33.9
4364,4364,Kartica,24.5
4365,4365,Gotovina,242.18
4366,4366,Kartica,6.5
4367,4367,Kartica,5.0
4368,4368,Gotovina,56.56
4369,4369,Kartica,54.5
4370,4370,Kartica,65.66
4371,4371,Gotovina,10.0
4372,4372,Kartica,37.8
4373,4373,Gotovina,42.1
4374,4374,Gotovina,87.18
4375,4375,Gotovina,49.99
4376,4376,Gotovina,67.2
4377,4377,Gotovina,13.2
4378,4378,Gotovina,14.0
4379,4379,Gotovina,27.5
4380,4380,Gotovina,10.99
4381,4381,Gotovina,61.29
4382,4382,Gotovina,128.67
4383,4383,Kartica,34.0
4384,4384,Gotovina,35.3
4385,4385,Gotovina,36.47
4386,4386,Gotovina,58.5
4387,4387,Kartica,13.5
4388,4388,Gotovina,15.0
4389,4389,Kartica,13.2
4390,4390,Gotovina,56.0
4391,4391,Gotovina,67.45
4392,4392,Kartica,57.09
4393,4393,Gotovina,18.4
4394,4394,Gotovina,20.4
4395,4395,Gotovina,88.67
4396,4396,Kartica,59.97
4397,4397,Kartica,84.98
4398,4398,Gotovina,44.1
4399,4399,Gotovina,29.2
4400,4400,Gotovina,22.5
4401,4401,Kartica,23.88
4402,4402,Kartica,37.0
4403,4403,Gotovina,27.9
4404,4404,Gotovina,29.7
4405,4405,Gotovina,252.06
4406,4406,Kartica,8.8
4407,4407,Gotovina,57.1
4408,4408,Kartica,47.6
4409,4409,Kartica,28.19
4410,4410,Gotovina,49.5
4411,4411,Gotovina,20.4
4412,4412,Kartica,23.2
4413,4413,Kartica,2.2
4414,4414,Kartica,31.96
4415,4415,Gotovina,1.0
4416,4416,Gotovina,14.7
4417,4417,Gotovina,27.96
4418,4418,Kartica,197.41
4419,4419,Kartica,98.93
4420,4420,Kartica,2.2
4421,4421,Gotovina,6.6
4422,4422,Gotovina,21.3
4423,4423,Kartica,87.59
4424,4424,Kartica,47.7
4425,4425,Gotovina,38.0
4426,4426,Kartica,46.2
4427,4427,Gotovina,94.6
4428,4428,Kartica,34.98
4429,4429,Gotovina,24.5
4430,4430,Kartica,63.8
4431,4431,Gotovina,66.06
4432,4432,Kartica,111.27
4433,4433,Kartica,55.1
4434,4434,Kartica,143.68
4435,4435,Gotovina,119.96
4436,4436,Kartica,42.0
4437,4437,Kartica,7.3
4438,4438,Gotovina,11.8
4439,4439,Gotovina,65.37
4440,4440,Kartica,29.6
4441,4441,Kartica,12.8
4442,4442,Kartica,47.6
4443,4443,Kartica,61.3
4444,4444,Gotovina,149.11
4445,4445,Gotovina,5.6
4446,4446,Gotovina,38.8
4447,4447,Gotovina,20.0
4448,4448,Kartica,26.18
4449,4449,Kartica,4.8
4450,4450,Kartica,13.5
4451,4451,Gotovina,58.2
4452,4452,Gotovina,26.5
4453,4453,Kartica,93.47
4454,4454,Gotovina,4.2
4455,4455,Kartica,60.1
4456,4456,Kartica,45.77
4457,4457,Gotovina,49.17
4458,4458,Gotovina,22.0
4459,4459,Gotovina,7.7
4460,4460,Gotovina,47.97
4461,4461,Gotovina,27.48
4462,4462,Kartica,68.36
4463,4463,Kartica,33.0
4464,4464,Kartica,30.3
4465,4465,Gotovina,114.96
4466,4466,Gotovina,28.8
4467,4467,Gotovina,31.2
4468,4468,Kartica,24.1
4469,4469,Kartica,82.91
4470,4470,Gotovina,31.96
4471,4471,Gotovina,46.3
4472,4472,Gotovina,48.47
4473,4473,Kartica,64.2
4474,4474,Kartica,45.4
4475,4475,Kartica,60.95
4476,4476,Kartica,33.8
4477,4477,Kartica,35.2
4478,4478,Kartica,214.35
4479,4479,Kartica,43.5
4480,4480,Gotovina,34.57
4481,4481,Kartica,9.9
4482,4482,Gotovina,41.96
4483,4483,Gotovina,60.5
4484,4484,Kartica,6.4
4485,4485,Gotovina,58.26
4486,4486,Gotovina,54.48
4487,4487,Gotovina,19.98
4488,4488,Kartica,65.9
4489,4489,Kartica,23.97
4490,4490,Kartica,1.8
4491,4491,Kartica,76.6
4492,4492,Kartica,14.7
4493,4493,Gotovina,14.5
4494,4494,Gotovina,151.41
4495,4495,Kartica,9.8
4496,4496,Gotovina,20.77
4497,4497,Kartica,10.0
4498,4498,Gotovina,24.5
4499,4499,Kartica,28.7
4500,4500,Gotovina,60.27
4501,4501,Gotovina,25.3
4502,4502,Kartica,30.89
4503,4503,Kartica,56.29
4504,4504,Gotovina,29.7
4505,4505,Gotovina,92.97
4506,4506,Gotovina,49.7
4507,4507,Gotovina,31.5
4508,4508,Gotovina,2.2
4509,4509,Kartica,19.2
4510,4510,Kartica,10.8
4511,4511,Kartica,17.2
4512,4512,Kartica,7.2
4513,4513,Gotovina,26.8
4514,4514,Kartica,29.1
4515,4515,Kartica,42.0
4516,4516,Gotovina,147.45
4517,4517,Kartica,2.8
4518,4518,Kartica,44.39
4519,4519,Kartica,30.7
4520,4520,Gotovina,70.28
4521,4521,Gotovina,40.0
4522,4522,Kartica,18.5
4523,4523,Kartica,45.39
4524,4524,Gotovina,153.06
4525,4525,Kartica,51.45
4526,4526,Gotovina,72.78
4527,4527,Kartica,14.8
4528,4528,Kartica,16.8
4529,4529,Kartica,73.26
4530,4530,Kartica,40.5
4531,4531,Kartica,30.7
4532,4532,Gotovina,16.5
4533,4533,Kartica,13.8
4534,4534,Gotovina,33.79
4535,4535,Gotovina,32.7
4536,4536,Kartica,103.18
4537,4537,Kartica,18.8
4538,4538,Kartica,11.0
4539,4539,Gotovina,37.8
4540,4540,Gotovina,54.95
4541,4541,Kartica,18.3
4542,4542,Gotovina,20.97
4543,4543,Kartica,31.8
4544,4544,Kartica,122.49
4545,4545,Kartica,6.9
4546,4546,Gotovina,43.1
4547,4547,Gotovina,16.5
4548,4548,Gotovina,43.0
4549,4549,Gotovina,82.28
4550,4550,Gotovina,19.0
4551,4551,Gotovina,19.99
4552,4552,Gotovina,39.3
4553,4553,Gotovina,16.9
4554,4554,Gotovina,17.1
4555,4555,Gotovina,23.7
4556,4556,Kartica,53.8
4557,4557,Kartica,52.85
4558,4558,Kartica,66.76
4559,4559,Kartica,38.97
4560,4560,Kartica,68.37
4561,4561,Kartica,43.5
4562,4562,Gotovina,21.1
4563,4563,Gotovina,152.06
4564,4564,Kartica,13.5
4565,4565,Gotovina,59.6
4566,4566,Kartica,62.0
4567,4567,Kartica,26.0
4568,4568,Kartica,2.0
4569,4569,Kartica,13.7
4570,4570,Gotovina,20.6
4571,4571,Gotovina,0.9
4572,4572,Kartica,219.92
4573,4573,Gotovina,17.8
4574,4574,Gotovina,38.79
4575,4575,Kartica,47.56
4576,4576,Kartica,68.69
4577,4577,Gotovina,56.5
4578,4578,Gotovina,82.18
4579,4579,Gotovina,21.0
4580,4580,Gotovina,19.5
4581,4581,Kartica,1.9
4582,4582,Gotovina,22.5
4583,4583,Kartica,9.3
4584,4584,Kartica,9.6
4585,4585,Gotovina,25.5
4586,4586,Kartica,78.6
4587,4587,Gotovina,133.35
4588,4588,Kartica,2.2
4589,4589,Gotovina,11.0
4590,4590,Gotovina,17.2
4591,4591,Gotovina,7.5
4592,4592,Kartica,27.16
4593,4593,Gotovina,154.39
4594,4594,Gotovina,21.3
4595,4595,Gotovina,29.95
4596,4596,Gotovina,1.6
4597,4597,Gotovina,46.16
4598,4598,Kartica,26.17
4599,4599,Gotovina,76.57
4600,4600,Gotovina,64.3
4601,4601,Kartica,201.44
4602,4602,Kartica,0.8
4603,4603,Kartica,30.4
4604,4604,Gotovina,6.5
4605,4605,Gotovina,40.97
4606,4606,Gotovina,50.0
4607,4607,Kartica,44.4
4608,4608,Kartica,39.5
4609,4609,Kartica,101.17
4610,4610,Gotovina,61.07
4611,4611,Gotovina,3.0
4612,4612,Kartica,35.9
4613,4613,Gotovina,9.99
4614,4614,Gotovina,66.47
4615,4615,Kartica,14.9
4616,4616,Gotovina,11.0
4617,4617,Gotovina,41.95
4618,4618,Kartica,84.85
4619,4619,Kartica,221.88
4620,4620,Gotovina,75.6
4621,4621,Kartica,36.0
4622,4622,Kartica,224.87
4623,4623,Gotovina,32.5
4624,4624,Gotovina,15.3
4625,4625,Kartica,73.87
4626,4626,Gotovina,49.95
4627,4627,Kartica,15.0
4628,4628,Kartica,40.49
4629,4629,Gotovina,4.9
4630,4630,Gotovina,8.9
4631,4631,Kartica,14.9
4632,4632,Gotovina,17.99
4633,4633,Gotovina,31.1
4634,4634,Kartica,17.2
4635,4635,Kartica,50.9
4636,4636,Gotovina,17.5
4637,4637,Kartica,99.49
4638,4638,Kartica,45.6
4639,4639,Gotovina,31.0
4640,4640,Kartica,13.5
4641,4641,Gotovina,63.68
4642,4642,Kartica,45.69
4643,4643,Kartica,47.5
4644,4644,Gotovina,10.0
4645,4645,Gotovina,7.1
4646,4646,Kartica,76.75
4647,4647,Gotovina,37.1
4648,4648,Gotovina,48.4
4649,4649,Kartica,27.6
4650,4650,Kartica,18.39
4651,4651,Kartica,5.2
4652,4652,Kartica,38.7
4653,4653,Gotovina,5.1
4654,4654,Kartica,23.4
4655,4655,Kartica,57.4
4656,4656,Gotovina,19.98
4657,4657,Gotovina,67.87
4658,4658,Kartica,76.66
4659,4659,Kartica,50.87
4660,4660,Kartica,18.7
4661,4661,Gotovina,51.2
4662,4662,Kartica,8.2
4663,4663,Gotovina,70.38
4664,4664,Gotovina,14.97
4665,4665,Kartica,227.55
4666,4666,Kartica,92.6
4667,4667,Kartica,3.4
4668,4668,Kartica,79.56
4669,4669,Gotovina,26.3
4670,4670,Kartica,26.8
4671,4671,Kartica,6.0
4672,4672,Gotovina,41.09
4673,4673,Kartica,5.2
4674,4674,Gotovina,51.69
4675,4675,Gotovina,23.0
4676,4676,Gotovina,29.7
4677,4677,Kartica,84.7
4678,4678,Gotovina,45.0
4679,4679,Gotovina,32.2
4680,4680,Kartica,12.8
4681,4681,Gotovina,54.7
4682,4682,Gotovina,35.4
4683,4683,Kartica,16.5
4684,4684,Gotovina,78.48
4685,4685,Kartica,15.6
4686,4686,Kartica,4.9
4687,4687,Gotovina,38.8
4688,4688,Kartica,48.3
4689,4689,Gotovina,24.1
4690,4690,Kartica,26.6
4691,4691,Gotovina,60.7
4692,4692,Gotovina,42.97
4693,4693,Kartica,28.98
4694,4694,Kartica,74.89
4695,4695,Kartica,18.0
4696,4696,Kartica,45.99
4697,4697,Kartica,22.3
4698,4698,Gotovina,46.0
4699,4699,Gotovina,96.05
4700,4700,Kartica,9.5
4701,4701,Kartica,73.66
4702,4702,Gotovina,15.6
4703,4703,Kartica,74.95
4704,4704,Gotovina,75.75
4705,4705,Gotovina,126.76
4706,4706,Kartica,48.0
4707,4707,Gotovina,25.8
4708,4708,Gotovina,3.5
4709,4709,Gotovina,33.6
4710,4710,Gotovina,16.5
4711,4711,Gotovina,56.39
4712,4712,Gotovina,14.2
4713,4713,Kartica,8.8
4714,4714,Kartica,14.6
4715,4715,Kartica,28.5
4716,4716,Gotovina,17.6
4717,4717,Gotovina,60.3
4718,4718,Kartica,193.07
4719,4719,Kartica,44.5
4720,4720,Gotovina,31.9
4721,4721,Gotovina,163.95
4722,4722,Gotovina,37.75
4723,4723,Kartica,86.1
4724,4724,Gotovina,29.9
4725,4725,Gotovina,76.47
4726,4726,Gotovina,53.0
4727,4727,Kartica,37.3
4728,4728,Kartica,20.6
4729,4729,Kartica,8.0
4730,4730,Gotovina,2.9
4731,4731,Kartica,20.8
4732,4732,Gotovina,115.55
4733,4733,Kartica,34.6
4734,4734,Gotovina,9.4
4735,4735,Kartica,42.4
4736,4736,Gotovina,11.7
4737,4737,Kartica,65.58
4738,4738,Kartica,7.5
4739,4739,Kartica,22.1
4740,4740,Kartica,48.95
4741,4741,Gotovina,32.1
4742,4742,Kartica,41.97
4743,4743,Gotovina,198.67
4744,4744,Gotovina,10.7
4745,4745,Kartica,29.1
4746,4746,Gotovina,15.0
4747,4747,Gotovina,37.5
4748,4748,Kartica,16.2
4749,4749,Gotovina,155.96
4750,4750,Kartica,36.0
4751,4751,Gotovina,1.8
4752,4752,Kartica,28.3
4753,4753,Gotovina,17.89
4754,4754,Gotovina,20.0
4755,4755,Kartica,63.58
4756,4756,Gotovina,6.0
4757,4757,Kartica,15.5
4758,4758,Kartica,26.0
4759,4759,Kartica,37.7
4760,4760,Kartica,134.1
4761,4761,Gotovina,47.7
4762,4762,Gotovina,21.0
4763,4763,Kartica,32.6
4764,4764,Gotovina,146.34
4765,4765,Gotovina,30.27
4766,4766,Gotovina,101.75
4767,4767,Kartica,30.0
4768,4768,Kartica,10.0
4769,4769,Kartica,31.27
4770,4770,Gotovina,5.5
4771,4771,Kartica,44.0
4772,4772,Gotovina,52.85
4773,4773,Kartica,1.2
4774,4774,Gotovina,6.6
4775,4775,Gotovina,245.35
4776,4776,Kartica,91.26
4777,4777,Kartica,25.89
4778,4778,Gotovina,4.6
4779,4779,Gotovina,14.99
4780,4780,Kartica,32.97
4781,4781,Gotovina,79.99
4782,4782,Kartica,29.5
4783,4783,Kartica,21.1
4784,4784,Kartica,32.6
4785,4785,Gotovina,46.29
4786,4786,Gotovina,4.5
4787,4787,Kartica,26.2
4788,4788,Kartica,18.0
4789,4789,Gotovina,34.2
4790,4790,Gotovina,3.9
4791,4791,Gotovina,126.06
4792,4792,Kartica,37.3
4793,4793,Gotovina,37.0
4794,4794,Kartica,21.8
4795,4795,Kartica,186.76
4796,4796,Kartica,50.1
4797,4797,Kartica,6.6
4798,4798,Kartica,100.47
4799,4799,Kartica,19.4
4800,4800,Gotovina,94.22
4801,4801,Gotovina,232.01
4802,4802,Kartica,43.45
4803,4803,Kartica,9.98
4804,4804,Kartica,138.77
4805,4805,Gotovina,63.56
4806,4806,Gotovina,48.77
4807,4807,Gotovina,103.67
4808,4808,Kartica,21.0
4809,4809,Gotovina,1.9
4810,4810,Gotovina,37.7
4811,4811,Kartica,38.7
4812,4812,Kartica,2.3
4813,4813,Kartica,33.2
4814,4814,Gotovina,8.8
4815,4815,Kartica,22.5
4816,4816,Kartica,45.8
4817,4817,Gotovina,16.5
4818,4818,Gotovina,29.0
4819,4819,Kartica,188.77
4820,4820,Kartica,284.04
4821,4821,Gotovina,71.8
4822,4822,Kartica,17.5
4823,4823,Gotovina,37.4
4824,4824,Kartica,21.9
4825,4825,Kartica,3.0
4826,4826,Kartica,26.5
4827,4827,Kartica,39.59
4828,4828,Kartica,15.3
4829,4829,Kartica,38.5
4830,4830,Kartica,46.3
4831,4831,Gotovina,6.4
4832,4832,Kartica,27.0
4833,4833,Gotovina,26.98
4834,4834,Gotovina,15.1
4835,4835,Gotovina,6.5
4836,4836,Gotovina,20.0
4837,4837,Gotovina,60.6
4838,4838,Kartica,19.0
4839,4839,Kartica,10.0
4840,4840,Kartica,28.19
4841,4841,Kartica,205.06
4842,4842,Kartica,79.97
4843,4843,Kartica,10.5
4844,4844,Gotovina,89.26
4845,4845,Kartica,10.9
4846,4846,Kartica,137.32
4847,4847,Gotovina,341.12
4848,4848,Gotovina,41.98
4849,4849,Kartica,36.8
4850,4850,Gotovina,30.8
4851,4851,Kartica,45.3
4852,4852,Gotovina,5.5
4853,4853,Kartica,4.5
4854,4854,Gotovina,37.3
4855,4855,Gotovina,17.5
4856,4856,Gotovina,20.3
4857,4857,Gotovina,4.2
4858,4858,Kartica,89.75
4859,4859,Kartica,22.8
4860,4860,Kartica,99.77
4861,4861,Kartica,32.3
4862,4862,Kartica,46.4
4863,4863,Gotovina,53.7
4864,4864,Kartica,29.4
4865,4865,Kartica,34.5
4866,4866,Kartica,65.68
4867,4867,Kartica,8.5
4868,4868,Gotovina,83.23
4869,4869,Kartica,119.98
4870,4870,Kartica,28.09
4871,4871,Gotovina,28.5
4872,4872,Kartica,91.2
4873,4873,Gotovina,39.96
4874,4874,Gotovina,27.7
4875,4875,Gotovina,92.96
4876,4876,Kartica,4.2
4877,4877,Kartica,98.26
4878,4878,Kartica,21.0
4879,4879,Kartica,29.5
4880,4880,Gotovina,56.2
4881,4881,Gotovina,47.49
4882,4882,Gotovina,24.4
4883,4883,Kartica,25.8
4884,4884,Kartica,180.06
4885,4885,Kartica,187.85
4886,4886,Kartica,63.38
4887,4887,Kartica,134.55
4888,4888,Gotovina,4.8
4889,4889,Gotovina,36.8
4890,4890,Kartica,38.0
4891,4891,Gotovina,192.46
4892,4892,Gotovina,45.5
4893,4893,Gotovina,5.0
4894,4894,Kartica,63.55
4895,4895,Kartica,132.18
4896,4896,Gotovina,7.5
4897,4897,Gotovina,45.7
4898,4898,Gotovina,48.9
4899,4899,Kartica,19.6
4900,4900,Gotovina,1.8
4901,4901,Gotovina,45.78
4902,4902,Gotovina,31.9
4903,4903,Gotovina,31.2
4904,4904,Kartica,149.95
4905,4905,Kartica,22.89
4906,4906,Gotovina,67.98
4907,4907,Kartica,22.5
4908,4908,Gotovina,83.05
4909,4909,Kartica,33.6
4910,4910,Gotovina,17.5
4911,4911,Gotovina,8.8
4912,4912,Kartica,41.95
4913,4913,Kartica,90.55
4914,4914,Gotovina,24.48
4915,4915,Gotovina,72.55
4916,4916,Gotovina,41.19
4917,4917,Kartica,2.2
4918,4918,Gotovina,6.0
4919,4919,Gotovina,47.97
4920,4920,Kartica,34.5
4921,4921,Gotovina,56.27
4922,4922,Kartica,56.08
4923,4923,Kartica,67.6
4924,4924,Kartica,38.35
4925,4925,Kartica,26.5
4926,4926,Gotovina,12.5
4927,4927,Gotovina,5.0
4928,4928,Gotovina,74.95
4929,4929,Gotovina,22.6
4930,4930,Gotovina,27.3
4931,4931,Gotovina,66.66
4932,4932,Gotovina,12.6
4933,4933,Kartica,49.95
4934,4934,Kartica,78.55
4935,4935,Gotovina,34.95
4936,4936,Kartica,29.87
4937,4937,Kartica,14.6
4938,4938,Kartica,17.98
4939,4939,Kartica,37.1
4940,4940,Gotovina,70.2
4941,4941,Gotovina,62.4
4942,4942,Kartica,79.19
4943,4943,Gotovina,31.9
4944,4944,Gotovina,114.25
4945,4945,Kartica,76.49
4946,4946,Gotovina,6.5
4947,4947,Kartica,4.8
4948,4948,Kartica,37.37
4949,4949,Kartica,16.5
4950,4950,Gotovina,38.99
4951,4951,Kartica,27.5
4952,4952,Gotovina,17.97
4953,4953,Gotovina,9.0
4954,4954,Gotovina,27.5
4955,4955,Kartica,31.3
4956,4956,Gotovina,364.45
4957,4957,Kartica,10.0
4958,4958,Kartica,3.6
4959,4959,Gotovina,45.3
4960,4960,Gotovina,44.5
4961,4961,Gotovina,21.8
4962,4962,Gotovina,29.0
4963,4963,Gotovina,19.2
4964,4964,Kartica,47.5
4965,4965,Gotovina,32.6
4966,4966,Gotovina,8.4
4967,4967,Kartica,35.2
4968,4968,Kartica,20.5
4969,4969,Gotovina,17.5
4970,4970,Gotovina,43.1
4971,4971,Kartica,34.0
4972,4972,Gotovina,14.0
4973,4973,Gotovina,35.96
4974,4974,Gotovina,30.6
4975,4975,Gotovina,16.0
4976,4976,Gotovina,51.46
4977,4977,Gotovina,43.9
4978,4978,Kartica,44.96
4979,4979,Kartica,26.0
4980,4980,Kartica,42.5
4981,4981,Gotovina,43.7
4982,4982,Gotovina,40.15
4983,4983,Kartica,23.1
4984,4984,Kartica,27.4
4985,4985,Kartica,22.5
4986,4986,Kartica,99.9
4987,4987,Kartica,19.7
4988,4988,Kartica,27.8
4989,4989,Kartica,8.4
4990,4990,Kartica,43.0
4991,4991,Kartica,22.7
4992,4992,Gotovina,61.6
4993,4993,Kartica,51.28
4994,4994,Gotovina,20.0
4995,4995,Kartica,30.59
4996,4996,Gotovina,74.64
4997,4997,Gotovina,40.16
4998,4998,Kartica,19.2
4999,4999,Gotovina,10.0
5000,5000,Gotovina,25.6
5001,5001,Gotovina,5.8
5002,5002,Gotovina,16.5
5003,5003,Kartica,28.0
5004,5004,Kartica,25.1
5005,5005,Gotovina,27.6
5006,5006,Gotovina,41.5
5007,5007,Kartica,11.5
5008,5008,Gotovina,23.8
5009,5009,Gotovina,22.0
5010,5010,Gotovina,69.1
5011,5011,Kartica,39.58
5012,5012,Gotovina,14.39
5013,5013,Gotovina,4.5
5014,5014,Gotovina,11.4
5015,5015,Gotovina,32.99
5016,5016,Gotovina,31.7
5017,5017,Kartica,38.3
5018,5018,Kartica,28.1
5019,5019,Gotovina,25.0
5020,5020,Gotovina,27.9
5021,5021,Kartica,6.7
5022,5022,Kartica,28.0
5023,5023,Gotovina,9.8
5024,5024,Gotovina,128.04
5025,5025,Gotovina,99.96
5026,5026,Kartica,15.0
5027,5027,Gotovina,31.2
